Secretaria;Municipio;Descricao;Mat. Total;Mat. Semipresencial;Mat. Presencial;Quantidade de Turmas;Enturmados;Não Enturmados;Status
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23223200 - INAH ARRUDA EEF - 4º Ano| Ensino Fundamental | Regular | Manhã;32;0;32;1;32;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23223200 - INAH ARRUDA EEF - 4º Ano| Ensino Fundamental | Regular | Tarde;49;0;49;2;49;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23223200 - INAH ARRUDA EEF - 5º Ano| Ensino Fundamental | Regular | Manhã;53;0;53;2;53;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23223200 - INAH ARRUDA EEF - 5º Ano| Ensino Fundamental | Regular | Tarde;39;0;39;2;39;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23062908 - INSTITUTO BATISTA MARIA CARMELIA BARROS EEIEF;103;0;103;5;103;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23062908 - INSTITUTO BATISTA MARIA CARMELIA BARROS EEIEF - 6º Ano| Ensino Fundamental | Regular | Integral (40h);25;0;25;1;25;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23062908 - INSTITUTO BATISTA MARIA CARMELIA BARROS EEIEF - 7º Ano| Ensino Fundamental | Regular | Integral (40h);26;0;26;1;26;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23062908 - INSTITUTO BATISTA MARIA CARMELIA BARROS EEIEF - 8º Ano| Ensino Fundamental | Regular | Integral (40h);32;0;32;2;32;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23062908 - INSTITUTO BATISTA MARIA CARMELIA BARROS EEIEF - 9º Ano| Ensino Fundamental | Regular | Integral (40h);20;0;20;1;20;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23249609 - JOAO CARLOS DA MOTA SILVA EEIEF;31;0;31;2;31;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23249609 - JOAO CARLOS DA MOTA SILVA EEIEF - 4º Ano| Ensino Fundamental | Regular | Integral (40h);14;0;14;1;14;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23249609 - JOAO CARLOS DA MOTA SILVA EEIEF - 5º Ano| Ensino Fundamental | Regular | Integral (40h);17;0;17;1;17;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23064226 - JOAO CORDEIRO DE MIRANDA EEIEF;48;0;48;3;48;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23064226 - JOAO CORDEIRO DE MIRANDA EEIEF - Multi | Ensino Fundamental | Regular | Integral (40h);20;0;20;1;20;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23064226 - JOAO CORDEIRO DE MIRANDA EEIEF - Multi | Ensino Fundamental | Regular | Manhã;13;0;13;1;13;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23064226 - JOAO CORDEIRO DE MIRANDA EEIEF - Multi | Ensino Fundamental | Regular | Tarde;15;0;15;1;15;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063831 - JOSE CRISOSTOMO BASILIO EEIEF;178;0;178;9;178;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063831 - JOSE CRISOSTOMO BASILIO EEIEF - 1º Ano| Ensino Fundamental | Regular | Integral (40h);17;0;17;1;17;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063831 - JOSE CRISOSTOMO BASILIO EEIEF - 2º Ano| Ensino Fundamental | Regular | Integral (40h);17;0;17;1;17;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063831 - JOSE CRISOSTOMO BASILIO EEIEF - 3º Ano| Ensino Fundamental | Regular | Integral (40h);21;0;21;1;21;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063831 - JOSE CRISOSTOMO BASILIO EEIEF - 4º Ano| Ensino Fundamental | Regular | Tarde;23;0;23;1;23;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063831 - JOSE CRISOSTOMO BASILIO EEIEF - 5º Ano| Ensino Fundamental | Regular | Manhã;16;0;16;1;16;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063831 - JOSE CRISOSTOMO BASILIO EEIEF - 6º Ano| Ensino Fundamental | Regular | Manhã;21;0;21;1;21;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063831 - JOSE CRISOSTOMO BASILIO EEIEF - 7º Ano| Ensino Fundamental | Regular | Tarde;22;0;22;1;22;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063831 - JOSE CRISOSTOMO BASILIO EEIEF - 8º Ano| Ensino Fundamental | Regular | Integral (40h);24;0;24;1;24;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063831 - JOSE CRISOSTOMO BASILIO EEIEF - 9º Ano| Ensino Fundamental | Regular | Integral (40h);17;0;17;1;17;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23180331 - JOSEFA ALVES DOS SANTOS EEIEF;452;0;452;17;452;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23180331 - JOSEFA ALVES DOS SANTOS EEIEF - 1º Ano| Ensino Fundamental | Regular | Manhã;22;0;22;1;22;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23180331 - JOSEFA ALVES DOS SANTOS EEIEF - 1º Ano| Ensino Fundamental | Regular | Tarde;24;0;24;1;24;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23180331 - JOSEFA ALVES DOS SANTOS EEIEF - 2º Ano| Ensino Fundamental | Regular | Manhã;25;0;25;1;25;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23180331 - JOSEFA ALVES DOS SANTOS EEIEF - 2º Ano| Ensino Fundamental | Regular | Tarde;29;0;29;1;29;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23180331 - JOSEFA ALVES DOS SANTOS EEIEF - 3º Ano| Ensino Fundamental | Regular | Manhã;33;0;33;1;33;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23180331 - JOSEFA ALVES DOS SANTOS EEIEF - 3º Ano| Ensino Fundamental | Regular | Tarde;30;0;30;1;30;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23180331 - JOSEFA ALVES DOS SANTOS EEIEF - 4º Ano| Ensino Fundamental | Regular | Manhã;27;0;27;1;27;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23180331 - JOSEFA ALVES DOS SANTOS EEIEF - 4º Ano| Ensino Fundamental | Regular | Tarde;25;0;25;1;25;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23180331 - JOSEFA ALVES DOS SANTOS EEIEF - 5º Ano| Ensino Fundamental | Regular | Manhã;33;0;33;1;33;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23180331 - JOSEFA ALVES DOS SANTOS EEIEF - 5º Ano| Ensino Fundamental | Regular | Tarde;24;0;24;1;24;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23180331 - JOSEFA ALVES DOS SANTOS EEIEF - 6º Ano| Ensino Fundamental | Regular | Manhã;24;0;24;1;24;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23180331 - JOSEFA ALVES DOS SANTOS EEIEF - 6º Ano| Ensino Fundamental | Regular | Tarde;25;0;25;1;25;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23180331 - JOSEFA ALVES DOS SANTOS EEIEF - 7º Ano| Ensino Fundamental | Regular | Manhã;25;0;25;1;25;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23180331 - JOSEFA ALVES DOS SANTOS EEIEF - 7º Ano| Ensino Fundamental | Regular | Tarde;18;0;18;1;18;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23180331 - JOSEFA ALVES DOS SANTOS EEIEF - 8º Ano| Ensino Fundamental | Regular | Integral (40h);46;0;46;2;46;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23180331 - JOSEFA ALVES DOS SANTOS EEIEF - 9º Ano| Ensino Fundamental | Regular | Integral (40h);42;0;42;1;42;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23064242 - JOSE NUNES DE MIRANDA EEIEF;30;0;30;3;30;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23064242 - JOSE NUNES DE MIRANDA EEIEF - Multi | Ensino Fundamental | Regular | Integral (40h);18;0;18;2;18;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23064242 - JOSE NUNES DE MIRANDA EEIEF - Multi | Ensino Fundamental | Regular | Manhã;12;0;12;1;12;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23329017 - JOSE OLAVO LOPES MOREIRA EEF;143;0;143;6;143;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23329017 - JOSE OLAVO LOPES MOREIRA EEF - 1º Ano| Ensino Fundamental | Regular | Integral (40h);29;0;29;1;29;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23329017 - JOSE OLAVO LOPES MOREIRA EEF - 2º Ano| Ensino Fundamental | Regular | Integral (40h);25;0;25;1;25;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23329017 - JOSE OLAVO LOPES MOREIRA EEF - 3º Ano| Ensino Fundamental | Regular | Integral (40h);45;0;45;2;45;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23329017 - JOSE OLAVO LOPES MOREIRA EEF - 4º Ano| Ensino Fundamental | Regular | Integral (40h);18;0;18;1;18;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23329017 - JOSE OLAVO LOPES MOREIRA EEF - 5º Ano| Ensino Fundamental | Regular | Integral (40h);26;0;26;1;26;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23062827 - JOSE PONTES FILHO EEIEF;147;0;147;9;147;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23062827 - JOSE PONTES FILHO EEIEF - 1º Ano| Ensino Fundamental | Regular | Tarde;17;0;17;1;17;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23062827 - JOSE PONTES FILHO EEIEF - 2º Ano| Ensino Fundamental | Regular | Manhã;19;0;19;1;19;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23062827 - JOSE PONTES FILHO EEIEF - 3º Ano| Ensino Fundamental | Regular | Tarde;13;0;13;1;13;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23062827 - JOSE PONTES FILHO EEIEF - 4º Ano| Ensino Fundamental | Regular | Manhã;17;0;17;1;17;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23062827 - JOSE PONTES FILHO EEIEF - 5º Ano| Ensino Fundamental | Regular | Manhã;13;0;13;1;13;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23062827 - JOSE PONTES FILHO EEIEF - 6º Ano| Ensino Fundamental | Regular | Manhã;17;0;17;1;17;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23062827 - JOSE PONTES FILHO EEIEF - 7º Ano| Ensino Fundamental | Regular | Tarde;16;0;16;1;16;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23062827 - JOSE PONTES FILHO EEIEF - 8º Ano| Ensino Fundamental | Regular | Integral (40h);17;0;17;1;17;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23062827 - JOSE PONTES FILHO EEIEF - 9º Ano| Ensino Fundamental | Regular | Tarde;18;0;18;1;18;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23062215 - JULIO DE CASTRO E SILVA EEF;29;0;29;2;29;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23062215 - JULIO DE CASTRO E SILVA EEF - Multi | Ensino Fundamental | Regular | Integral (40h);29;0;29;2;29;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23064188 - LAUREANO BRAZ XAVIER EEIEF;65;0;65;5;65;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23064188 - LAUREANO BRAZ XAVIER EEIEF - Multi | Ensino Fundamental | Regular | Integral (40h);14;0;14;1;14;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23064188 - LAUREANO BRAZ XAVIER EEIEF - Multi | Ensino Fundamental | Regular | Manhã;19;0;19;2;19;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23064188 - LAUREANO BRAZ XAVIER EEIEF - Multi | Ensino Fundamental | Regular | Tarde;16;0;16;1;16;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23064188 - LAUREANO BRAZ XAVIER EEIEF - Unificada (0 a 5 anos)| Educação Infantil | Regular | Manhã;16;0;16;1;16;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23276100 - LUIS PAULINO DO NASCIMENTO EEIEF;136;0;136;8;136;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23276100 - LUIS PAULINO DO NASCIMENTO EEIEF - 1º Ano| Ensino Fundamental | Regular | Integral (40h);20;0;20;1;20;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23276100 - LUIS PAULINO DO NASCIMENTO EEIEF - 2º Ano| Ensino Fundamental | Regular | Integral (40h);27;0;27;1;27;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23276100 - LUIS PAULINO DO NASCIMENTO EEIEF - 3º Ano| Ensino Fundamental | Regular | Manhã;15;0;15;1;15;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23276100 - LUIS PAULINO DO NASCIMENTO EEIEF - 3º Ano| Ensino Fundamental | Regular | Tarde;15;0;15;1;15;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23276100 - LUIS PAULINO DO NASCIMENTO EEIEF - 4º Ano| Ensino Fundamental | Regular | Manhã;12;0;12;1;12;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23276100 - LUIS PAULINO DO NASCIMENTO EEIEF - 4º Ano| Ensino Fundamental | Regular | Tarde;11;0;11;1;11;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23276100 - LUIS PAULINO DO NASCIMENTO EEIEF - 5º Ano| Ensino Fundamental | Regular | Manhã;17;0;17;1;17;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23276100 - LUIS PAULINO DO NASCIMENTO EEIEF - 5º Ano| Ensino Fundamental | Regular | Tarde;19;0;19;1;19;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23257938 - LUIZA MORAES CORREIA TAVORA EEIEF;1266;0;1266;51;1265;1;Atenção (Não Enturmados)
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23257938 - LUIZA MORAES CORREIA TAVORA EEIEF - 1º Ano| Ensino Fundamental | Regular | Manhã;43;0;43;2;43;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23257938 - LUIZA MORAES CORREIA TAVORA EEIEF - 1º Ano| Ensino Fundamental | Regular | Tarde;59;0;59;3;59;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23257938 - LUIZA MORAES CORREIA TAVORA EEIEF - 2º Ano| Ensino Fundamental | Regular | Manhã;44;0;44;2;44;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23257938 - LUIZA MORAES CORREIA TAVORA EEIEF - 2º Ano| Ensino Fundamental | Regular | Tarde;58;0;58;3;57;1;Atenção (Não Enturmados)
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23257938 - LUIZA MORAES CORREIA TAVORA EEIEF - 3º Ano| Ensino Fundamental | Regular | Manhã;40;0;40;2;40;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23257938 - LUIZA MORAES CORREIA TAVORA EEIEF - 3º Ano| Ensino Fundamental | Regular | Tarde;44;0;44;3;44;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23257938 - LUIZA MORAES CORREIA TAVORA EEIEF - 4º Ano| Ensino Fundamental | Regular | Manhã;72;0;72;3;72;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23257938 - LUIZA MORAES CORREIA TAVORA EEIEF - 4º Ano| Ensino Fundamental | Regular | Tarde;50;0;50;2;50;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23257938 - LUIZA MORAES CORREIA TAVORA EEIEF - 5º Ano| Ensino Fundamental | Regular | Manhã;81;0;81;3;81;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23257938 - LUIZA MORAES CORREIA TAVORA EEIEF - 5º Ano| Ensino Fundamental | Regular | Tarde;43;0;43;2;43;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23257938 - LUIZA MORAES CORREIA TAVORA EEIEF - 6º Ano| Ensino Fundamental | Regular | Manhã;81;0;81;3;81;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23257938 - LUIZA MORAES CORREIA TAVORA EEIEF - 6º Ano| Ensino Fundamental | Regular | Tarde;82;0;82;3;82;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23257938 - LUIZA MORAES CORREIA TAVORA EEIEF - 7º Ano| Ensino Fundamental | Regular | Manhã;88;0;88;3;88;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23257938 - LUIZA MORAES CORREIA TAVORA EEIEF - 7º Ano| Ensino Fundamental | Regular | Tarde;92;0;92;3;92;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23257938 - LUIZA MORAES CORREIA TAVORA EEIEF - 8º Ano| Ensino Fundamental | Regular | Manhã;90;0;90;3;90;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23257938 - LUIZA MORAES CORREIA TAVORA EEIEF - 8º Ano| Ensino Fundamental | Regular | Tarde;77;0;77;3;77;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23257938 - LUIZA MORAES CORREIA TAVORA EEIEF - 9º Ano| Ensino Fundamental | Regular | Manhã;96;0;96;3;96;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23257938 - LUIZA MORAES CORREIA TAVORA EEIEF - 9º Ano| Ensino Fundamental | Regular | Tarde;82;0;82;3;82;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23257938 - LUIZA MORAES CORREIA TAVORA EEIEF - EJA Presencial - Anos finais| Ensino Fundamental | Ensino de Jovens e Adultos | Noite;17;0;17;1;17;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23257938 - LUIZA MORAES CORREIA TAVORA EEIEF - EJA Presencial - Anos iniciais| Ensino Fundamental | Ensino de Jovens e Adultos | Noite;27;0;27;1;27;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23062860 - LUIZ DE GONZAGA FONSECA MOTA EEIEF;390;0;390;13;390;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23062860 - LUIZ DE GONZAGA FONSECA MOTA EEIEF - 1º Ano| Ensino Fundamental | Regular | Integral (40h);52;0;52;2;52;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23062860 - LUIZ DE GONZAGA FONSECA MOTA EEIEF - 2º Ano| Ensino Fundamental | Regular | Integral (40h);77;0;77;3;77;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23062860 - LUIZ DE GONZAGA FONSECA MOTA EEIEF - 3º Ano| Ensino Fundamental | Regular | Manhã;36;0;36;1;36;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23062860 - LUIZ DE GONZAGA FONSECA MOTA EEIEF - 3º Ano| Ensino Fundamental | Regular | Tarde;34;0;34;1;34;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23062860 - LUIZ DE GONZAGA FONSECA MOTA EEIEF - 4º Ano| Ensino Fundamental | Regular | Manhã;36;0;36;1;36;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23062860 - LUIZ DE GONZAGA FONSECA MOTA EEIEF - 4º Ano| Ensino Fundamental | Regular | Tarde;59;0;59;2;59;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23062860 - LUIZ DE GONZAGA FONSECA MOTA EEIEF - 5º Ano| Ensino Fundamental | Regular | Manhã;62;0;62;2;62;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23062860 - LUIZ DE GONZAGA FONSECA MOTA EEIEF - 5º Ano| Ensino Fundamental | Regular | Tarde;34;0;34;1;34;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063009 - LUIZ PAZ EEIEF;28;0;28;2;28;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063009 - LUIZ PAZ EEIEF - Multi | Ensino Fundamental | Regular | Integral (40h);16;0;16;1;16;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063009 - LUIZ PAZ EEIEF - Multi | Ensino Fundamental | Regular | Manhã;12;0;12;1;12;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063696 - LUIZ ROCHA MOTA EEIEF;111;0;111;7;111;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063696 - LUIZ ROCHA MOTA EEIEF - 3º Ano| Ensino Fundamental | Regular | Integral (40h);9;0;9;1;9;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063696 - LUIZ ROCHA MOTA EEIEF - 6º Ano| Ensino Fundamental | Regular | Manhã;9;0;9;1;9;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063696 - LUIZ ROCHA MOTA EEIEF - 7º Ano| Ensino Fundamental | Regular | Tarde;15;0;15;1;15;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063696 - LUIZ ROCHA MOTA EEIEF - 8º Ano| Ensino Fundamental | Regular | Manhã;10;0;10;1;10;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063696 - LUIZ ROCHA MOTA EEIEF - 9º Ano| Ensino Fundamental | Regular | Tarde;25;0;25;1;25;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23063696 - LUIZ ROCHA MOTA EEIEF - Multi | Ensino Fundamental | Regular | Integral (40h);43;0;43;2;43;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23223332 - LUZIA CORREIA SALES EEIEF;639;0;639;23;639;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23223332 - LUZIA CORREIA SALES EEIEF - 1º Ano| Ensino Fundamental | Regular | Manhã;59;0;59;2;59;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23223332 - LUZIA CORREIA SALES EEIEF - 1º Ano| Ensino Fundamental | Regular | Tarde;29;0;29;1;29;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23223332 - LUZIA CORREIA SALES EEIEF - 2º Ano| Ensino Fundamental | Regular | Manhã;30;0;30;1;30;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23223332 - LUZIA CORREIA SALES EEIEF - 2º Ano| Ensino Fundamental | Regular | Tarde;49;0;49;2;49;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23223332 - LUZIA CORREIA SALES EEIEF - 3º Ano| Ensino Fundamental | Regular | Manhã;29;0;29;1;29;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23223332 - LUZIA CORREIA SALES EEIEF - 3º Ano| Ensino Fundamental | Regular | Tarde;47;0;47;2;47;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23223332 - LUZIA CORREIA SALES EEIEF - 4º Ano| Ensino Fundamental | Regular | Manhã;25;0;25;1;25;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23223332 - LUZIA CORREIA SALES EEIEF - 4º Ano| Ensino Fundamental | Regular | Tarde;47;0;47;2;47;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23223332 - LUZIA CORREIA SALES EEIEF - 5º Ano| Ensino Fundamental | Regular | Manhã;46;0;46;2;46;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23223332 - LUZIA CORREIA SALES EEIEF - 5º Ano| Ensino Fundamental | Regular | Tarde;23;0;23;1;23;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23223332 - LUZIA CORREIA SALES EEIEF - 6º Ano| Ensino Fundamental | Regular | Manhã;35;0;35;1;35;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23223332 - LUZIA CORREIA SALES EEIEF - 6º Ano| Ensino Fundamental | Regular | Tarde;34;0;34;1;34;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23223332 - LUZIA CORREIA SALES EEIEF - 7º Ano| Ensino Fundamental | Regular | Manhã;33;0;33;1;33;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23223332 - LUZIA CORREIA SALES EEIEF - 7º Ano| Ensino Fundamental | Regular | Tarde;31;0;31;1;31;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23223332 - LUZIA CORREIA SALES EEIEF - 8º Ano| Ensino Fundamental | Regular | Integral (40h);63;0;63;2;63;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23223332 - LUZIA CORREIA SALES EEIEF - 9º Ano| Ensino Fundamental | Regular | Integral (40h);59;0;59;2;59;0;OK
SECRETARIA MUNICIPAL DE CAUCAIA-CE;CAUCAIA;23064072 - MANOEL PEREIRA MARQUES EEIEF;59;0;59;4;59;0;OK
